,DateTime,co2(ppm),humidity(%RH),barometric_pressure(hPa),Temperature [°C],hour,day,month,year
1909,2023-07-12 19:40:54.835,453,66.5,1007.6,28.7,19,12,7,2023
1910,2023-07-12 19:50:54.804,478,67.0,1007.4,28.5,19,12,7,2023
1911,2023-07-12 20:00:54.783,475,68.0,1007.3,28.4,20,12,7,2023
1912,2023-07-12 20:10:54.749,446,68.5,1007.2,28.2,20,12,7,2023
1913,2023-07-12 20:20:54.724,451,69.0,1007.2,28.1,20,12,7,2023
1914,2023-07-12 20:30:54.689,466,69.5,1007.4,27.8,20,12,7,2023
1915,2023-07-12 20:40:54.646,451,69.5,1007.6,27.9,20,12,7,2023
1916,2023-07-12 20:50:54.632,458,69.5,1007.7,27.8,20,12,7,2023
1917,2023-07-12 21:00:54.618,466,70.0,1008.0,27.6,21,12,7,2023
1918,2023-07-12 21:10:54.572,482,71.5,1008.2,27.3,21,12,7,2023
1919,2023-07-12 21:20:54.558,479,72.0,1008.6,27.0,21,12,7,2023
1920,2023-07-12 21:30:54.497,484,73.0,1008.7,26.8,21,12,7,2023
1921,2023-07-12 21:40:54.489,478,73.5,1008.9,26.6,21,12,7,2023
1922,2023-07-12 21:50:54.447,485,73.5,1009.0,26.6,21,12,7,2023
1923,2023-07-12 22:00:54.446,478,73.5,1009.0,26.7,22,12,7,2023
1924,2023-07-12 22:10:54.397,497,74.0,1008.8,26.4,22,12,7,2023
1925,2023-07-12 22:20:56.080,501,73.5,1009.0,26.3,22,12,7,2023
1926,2023-07-12 22:30:54.331,481,73.0,1009.2,26.2,22,12,7,2023
1927,2023-07-12 22:40:54.303,535,76.0,1009.3,26.0,22,12,7,2023
1928,2023-07-12 22:50:54.298,507,76.0,1009.7,25.7,22,12,7,2023
1929,2023-07-12 23:00:54.245,502,72.0,1010.0,26.3,23,12,7,2023
1930,2023-07-12 23:10:54.213,488,71.5,1010.3,26.4,23,12,7,2023
1931,2023-07-12 23:20:54.236,495,67.5,1010.5,25.7,23,12,7,2023
1932,2023-07-12 23:30:54.153,472,67.5,1010.5,25.0,23,12,7,2023
1933,2023-07-12 23:40:54.129,491,69.5,1010.6,24.5,23,12,7,2023
1934,2023-07-12 23:50:54.115,481,68.0,1010.7,24.4,23,12,7,2023
1935,2023-07-13 00:00:54.091,468,65.5,1010.6,24.6,0,13,7,2023
1936,2023-07-13 00:10:54.047,472,62.5,1010.4,24.6,0,13,7,2023
1937,2023-07-13 00:20:54.033,467,62.0,1010.4,24.3,0,13,7,2023
1938,2023-07-13 00:30:53.985,470,63.0,1010.1,24.0,0,13,7,2023
1939,2023-07-13 00:40:53.967,484,65.0,1009.7,23.4,0,13,7,2023
1940,2023-07-13 00:50:53.952,494,67.0,1009.6,22.8,0,13,7,2023
1941,2023-07-13 01:00:53.914,480,68.5,1009.3,22.5,1,13,7,2023
1942,2023-07-13 01:10:53.873,493,70.5,1009.5,22.1,1,13,7,2023
1943,2023-07-13 01:20:53.857,522,72.5,1009.4,21.8,1,13,7,2023
1944,2023-07-13 01:30:53.807,521,75.0,1009.4,21.3,1,13,7,2023
1945,2023-07-13 01:40:53.835,498,74.5,1009.4,20.9,1,13,7,2023
1946,2023-07-13 01:50:53.761,563,78.0,1009.3,20.6,1,13,7,2023
1947,2023-07-13 02:00:53.778,554,78.5,1009.2,20.3,2,13,7,2023
1948,2023-07-13 02:10:53.705,562,80.0,1009.0,20.2,2,13,7,2023
1949,2023-07-13 02:20:53.689,529,79.0,1009.5,19.9,2,13,7,2023
1950,2023-07-13 02:30:53.629,587,81.5,1009.4,20.2,2,13,7,2023
1951,2023-07-13 02:40:53.612,533,80.0,1009.2,20.1,2,13,7,2023
1952,2023-07-13 02:50:53.581,555,80.0,1009.5,20.1,2,13,7,2023
1953,2023-07-13 03:00:53.568,589,80.5,1009.5,19.9,3,13,7,2023
1954,2023-07-13 03:10:53.514,617,82.5,1009.6,19.7,3,13,7,2023
1955,2023-07-13 03:20:53.510,533,82.0,1009.6,19.8,3,13,7,2023
1956,2023-07-13 03:30:53.448,568,82.5,1009.7,19.7,3,13,7,2023
1957,2023-07-13 03:40:53.435,595,83.5,1009.9,19.5,3,13,7,2023
1958,2023-07-13 03:50:53.422,594,84.5,1010.1,19.3,3,13,7,2023
1959,2023-07-13 04:00:53.398,549,84.5,1010.1,19.6,4,13,7,2023
1960,2023-07-13 04:10:53.351,545,83.0,1010.2,20.0,4,13,7,2023
1961,2023-07-13 04:20:53.321,539,82.0,1010.4,20.6,4,13,7,2023
1962,2023-07-13 04:30:53.287,538,81.0,1010.1,21.1,4,13,7,2023
1963,2023-07-13 04:40:53.241,553,80.0,1010.1,21.4,4,13,7,2023
1964,2023-07-13 04:50:53.240,565,78.5,1010.2,21.7,4,13,7,2023
1965,2023-07-13 05:00:53.214,540,78.0,1010.5,21.9,5,13,7,2023
1966,2023-07-13 05:10:54.883,548,77.5,1010.7,22.0,5,13,7,2023
1967,2023-07-13 05:20:53.168,545,76.0,1010.6,22.2,5,13,7,2023
1968,2023-07-13 05:30:53.114,511,74.0,1010.3,22.8,5,13,7,2023
1969,2023-07-13 05:40:53.089,519,73.0,1010.2,23.3,5,13,7,2023
1970,2023-07-13 05:50:53.088,501,76.0,1010.3,22.8,5,13,7,2023
1971,2023-07-13 06:00:53.041,505,76.0,1010.5,22.5,6,13,7,2023
1972,2023-07-13 06:10:52.949,515,77.0,1010.5,22.3,6,13,7,2023
1973,2023-07-13 06:20:52.983,519,77.0,1010.5,22.3,6,13,7,2023
1974,2023-07-13 06:30:52.942,511,77.5,1010.1,22.1,6,13,7,2023
1975,2023-07-13 06:40:52.908,518,77.0,1010.6,21.8,6,13,7,2023
1976,2023-07-13 06:50:52.883,523,78.0,1011.3,21.9,6,13,7,2023
1977,2023-07-13 07:00:52.888,504,78.5,1010.5,21.6,7,13,7,2023
1978,2023-07-13 07:10:52.826,562,82.0,1010.5,21.3,7,13,7,2023
1979,2023-07-13 07:20:52.801,524,81.5,1010.7,21.2,7,13,7,2023
1980,2023-07-13 07:30:52.765,523,82.0,1010.8,21.3,7,13,7,2023
1981,2023-07-13 07:40:52.741,523,82.0,1010.5,21.2,7,13,7,2023
1982,2023-07-13 07:50:52.711,533,83.0,1010.4,21.0,7,13,7,2023
1983,2023-07-13 08:00:52.688,528,81.5,1010.5,21.0,8,13,7,2023
1984,2023-07-13 08:10:52.698,530,81.5,1010.7,21.2,8,13,7,2023
1985,2023-07-13 08:20:52.628,536,81.5,1010.7,21.2,8,13,7,2023
1986,2023-07-13 08:30:52.592,520,82.0,1011.6,21.2,8,13,7,2023
1987,2023-07-13 08:40:52.553,534,83.5,1010.9,21.2,8,13,7,2023
1988,2023-07-13 08:50:52.539,540,83.5,1010.9,21.4,8,13,7,2023
1989,2023-07-13 09:00:52.513,533,84.0,1011.6,21.5,9,13,7,2023
1990,2023-07-13 09:10:52.458,526,82.0,1011.7,22.3,9,13,7,2023
1991,2023-07-13 09:20:52.458,508,77.5,1012.1,23.5,9,13,7,2023
1992,2023-07-13 09:30:52.418,506,70.5,1012.0,26.9,9,13,7,2023
1993,2023-07-13 09:40:52.386,516,61.0,1011.7,29.1,9,13,7,2023
1994,2023-07-13 09:50:52.374,489,56.0,1011.3,30.3,9,13,7,2023
1995,2023-07-13 10:00:52.364,487,55.5,1011.1,30.9,10,13,7,2023
1996,2023-07-13 10:10:52.305,481,52.5,1011.2,31.0,10,13,7,2023
1997,2023-07-13 10:20:52.294,475,56.0,1010.9,31.1,10,13,7,2023
1998,2023-07-13 10:30:52.239,482,52.5,1010.8,31.9,10,13,7,2023
1999,2023-07-13 10:40:52.226,461,51.5,1010.7,32.0,10,13,7,2023
2000,2023-07-13 10:50:52.215,500,47.5,1010.5,31.9,10,13,7,2023
2001,2023-07-13 11:00:52.167,467,50.5,1010.2,32.3,11,13,7,2023
2002,2023-07-13 11:10:52.145,470,51.0,1010.0,32.9,11,13,7,2023
2003,2023-07-13 11:20:52.135,479,49.5,1009.8,32.9,11,13,7,2023
2004,2023-07-13 11:30:52.091,454,47.5,1009.7,33.2,11,13,7,2023
2005,2023-07-13 11:40:52.061,479,49.0,1009.6,33.2,11,13,7,2023
2006,2023-07-13 11:50:52.059,476,47.0,1009.6,33.4,11,13,7,2023
2007,2023-07-13 12:00:51.994,465,48.5,1009.4,34.0,12,13,7,2023
2008,2023-07-13 12:10:51.989,468,47.5,1009.2,34.3,12,13,7,2023
2009,2023-07-13 12:20:51.966,476,48.5,1009.1,34.4,12,13,7,2023
2010,2023-07-13 12:30:51.941,458,50.0,1009.0,34.3,12,13,7,2023
2011,2023-07-13 12:40:51.908,450,49.5,1008.8,34.6,12,13,7,2023
2012,2023-07-13 12:50:51.896,465,46.0,1008.8,34.6,12,13,7,2023
2013,2023-07-13 13:00:51.869,444,47.5,1008.9,34.6,13,13,7,2023
2014,2023-07-13 13:10:51.838,457,45.5,1008.8,35.0,13,13,7,2023
2015,2023-07-13 13:20:51.835,483,44.5,1008.7,35.5,13,13,7,2023
2016,2023-07-13 13:30:51.777,444,45.0,1008.4,35.7,13,13,7,2023
2017,2023-07-13 13:40:51.759,477,44.5,1008.4,35.7,13,13,7,2023
2018,2023-07-13 13:50:51.775,495,46.0,1008.5,34.4,13,13,7,2023
2019,2023-07-13 14:00:51.712,469,48.5,1008.6,33.7,14,13,7,2023
2020,2023-07-13 14:10:51.691,470,50.0,1008.4,33.0,14,13,7,2023
2021,2023-07-13 14:20:51.667,462,50.5,1008.6,33.3,14,13,7,2023
2022,2023-07-13 14:30:51.625,467,48.0,1008.5,33.7,14,13,7,2023
2023,2023-07-13 14:40:51.607,439,50.5,1008.8,33.1,14,13,7,2023
2024,2023-07-13 14:50:51.588,456,52.5,1008.8,32.5,14,13,7,2023
2025,2023-07-13 15:00:51.567,452,49.5,1009.0,32.4,15,13,7,2023
2026,2023-07-13 15:10:51.531,450,50.0,1009.1,34.0,15,13,7,2023
2027,2023-07-13 15:20:51.559,450,45.0,1009.0,35.1,15,13,7,2023
2028,2023-07-13 15:30:51.466,454,49.0,1009.0,34.3,15,13,7,2023
2029,2023-07-13 15:40:51.454,465,48.5,1009.0,32.7,15,13,7,2023
2030,2023-07-13 15:50:51.431,463,51.5,1009.1,32.5,15,13,7,2023
2031,2023-07-13 16:00:51.406,451,47.5,1009.0,34.2,16,13,7,2023
2032,2023-07-13 16:10:51.356,459,44.5,1008.9,34.7,16,13,7,2023
2033,2023-07-13 16:20:51.357,475,44.0,1008.9,35.3,16,13,7,2023
2034,2023-07-13 16:30:51.280,450,44.5,1008.9,35.1,16,13,7,2023
2035,2023-07-13 16:40:51.278,456,45.0,1008.9,33.2,16,13,7,2023
2036,2023-07-13 16:50:51.265,472,48.0,1008.9,32.8,16,13,7,2023
2037,2023-07-13 17:00:51.271,459,46.5,1008.9,33.9,17,13,7,2023
2038,2023-07-13 17:10:51.212,442,44.5,1008.9,34.2,17,13,7,2023
2039,2023-07-13 17:20:51.198,465,48.5,1008.9,33.1,17,13,7,2023
2040,2023-07-13 17:30:51.153,459,49.5,1009.0,32.8,17,13,7,2023
2041,2023-07-13 17:40:51.112,435,49.5,1009.0,32.7,17,13,7,2023
2042,2023-07-13 17:50:51.094,467,51.0,1009.1,32.4,17,13,7,2023
2043,2023-07-13 18:00:51.074,456,53.0,1009.2,31.4,18,13,7,2023
2044,2023-07-13 18:10:52.736,449,55.5,1009.3,30.5,18,13,7,2023
2045,2023-07-13 18:20:51.022,469,58.0,1009.3,29.3,18,13,7,2023
2046,2023-07-13 18:30:50.977,459,60.0,1009.2,28.5,18,13,7,2023
2047,2023-07-13 18:40:50.942,476,63.0,1009.3,27.9,18,13,7,2023
2048,2023-07-13 18:50:50.927,481,63.5,1009.5,27.1,18,13,7,2023
2049,2023-07-13 19:00:50.908,493,65.5,1009.6,26.7,19,13,7,2023
2050,2023-07-13 19:10:50.838,512,67.0,1009.7,26.1,19,13,7,2023
2051,2023-07-13 19:20:50.855,552,71.5,1010.0,25.4,19,13,7,2023
2052,2023-07-13 19:30:50.792,523,71.5,1010.2,25.0,19,13,7,2023
2053,2023-07-13 19:40:50.769,545,74.0,1010.3,24.5,19,13,7,2023
2054,2023-07-13 19:50:50.757,547,76.0,1010.5,24.3,19,13,7,2023
2055,2023-07-13 20:00:50.727,534,77.0,1010.5,24.0,20,13,7,2023
2056,2023-07-13 20:10:52.403,611,80.0,1010.7,23.6,20,13,7,2023
2057,2023-07-13 20:20:50.670,576,81.5,1010.9,23.2,20,13,7,2023
2058,2023-07-13 20:30:50.636,625,83.0,1010.9,23.1,20,13,7,2023
2059,2023-07-13 20:40:50.623,564,84.0,1011.2,22.7,20,13,7,2023
2060,2023-07-13 20:50:52.288,521,79.5,1011.3,23.4,20,13,7,2023
2061,2023-07-13 21:00:50.524,529,75.5,1011.4,23.7,21,13,7,2023
2062,2023-07-13 21:10:50.526,539,75.0,1011.5,23.4,21,13,7,2023
2063,2023-07-13 21:20:50.489,507,74.5,1011.6,23.3,21,13,7,2023
2064,2023-07-13 21:30:50.490,569,77.5,1011.9,22.9,21,13,7,2023
2065,2023-07-13 21:40:50.434,551,76.0,1011.9,22.4,21,13,7,2023
2066,2023-07-13 21:50:52.109,521,73.0,1012.0,22.7,21,13,7,2023
2067,2023-07-13 22:00:50.389,532,73.5,1012.2,22.7,22,13,7,2023
2068,2023-07-13 22:10:50.348,623,78.0,1012.4,22.4,22,13,7,2023
2069,2023-07-13 22:20:50.330,557,76.5,1012.5,22.2,22,13,7,2023
2070,2023-07-13 22:30:50.290,605,79.0,1012.5,22.0,22,13,7,2023
2071,2023-07-13 22:40:50.239,587,78.0,1012.5,22.1,22,13,7,2023
2072,2023-07-13 22:50:50.223,508,71.0,1012.4,22.9,22,13,7,2023
2073,2023-07-13 23:00:51.910,497,68.0,1012.4,23.5,23,13,7,2023
2074,2023-07-13 23:10:50.165,510,66.5,1012.4,23.8,23,13,7,2023
2075,2023-07-13 23:20:50.151,557,69.5,1012.4,23.7,23,13,7,2023
2076,2023-07-13 23:30:50.098,590,73.0,1012.5,23.2,23,13,7,2023
2077,2023-07-13 23:40:50.079,554,73.5,1012.5,22.5,23,13,7,2023
2078,2023-07-13 23:50:50.053,554,77.5,1012.5,22.0,23,13,7,2023
2079,2023-07-14 00:00:50.032,563,80.5,1012.5,21.7,0,14,7,2023
2080,2023-07-14 00:10:51.699,603,81.0,1012.5,21.4,0,14,7,2023
2081,2023-07-14 00:20:49.970,610,84.5,1012.6,21.1,0,14,7,2023
2082,2023-07-14 00:30:49.949,642,84.0,1012.6,20.8,0,14,7,2023
2083,2023-07-14 00:40:49.906,597,87.0,1012.6,20.8,0,14,7,2023
2084,2023-07-14 00:50:49.884,609,86.0,1012.7,20.8,0,14,7,2023
2085,2023-07-14 01:00:49.861,640,86.5,1012.7,20.7,1,14,7,2023
2086,2023-07-14 01:10:49.817,700,87.5,1012.7,20.4,1,14,7,2023
2087,2023-07-14 01:20:49.800,646,87.5,1012.9,20.1,1,14,7,2023
2088,2023-07-14 01:30:49.750,662,88.0,1012.9,20.3,1,14,7,2023
2089,2023-07-14 01:40:49.727,521,82.5,1012.9,21.2,1,14,7,2023
2090,2023-07-14 01:50:49.706,521,78.0,1012.9,22.0,1,14,7,2023
2091,2023-07-14 02:00:49.685,499,74.0,1012.9,22.6,2,14,7,2023
2092,2023-07-14 02:10:49.635,514,73.5,1013.0,22.8,2,14,7,2023
2093,2023-07-14 02:20:49.632,506,73.5,1013.0,22.8,2,14,7,2023
2094,2023-07-14 02:30:49.548,508,73.5,1013.1,22.8,2,14,7,2023
2095,2023-07-14 02:40:51.266,505,74.0,1012.9,22.7,2,14,7,2023
2096,2023-07-14 02:50:49.525,512,74.0,1013.0,22.8,2,14,7,2023
2097,2023-07-14 03:00:49.514,501,75.0,1013.1,22.6,3,14,7,2023
2098,2023-07-14 03:10:49.484,498,75.5,1013.1,22.6,3,14,7,2023
2099,2023-07-14 03:20:49.434,503,75.5,1013.1,22.6,3,14,7,2023
2100,2023-07-14 03:30:49.401,502,76.0,1013.1,22.6,3,14,7,2023
2101,2023-07-14 03:40:49.371,495,76.0,1013.2,22.7,3,14,7,2023
2102,2023-07-14 03:50:49.345,519,76.5,1013.2,22.7,3,14,7,2023
2103,2023-07-14 04:00:49.321,499,76.0,1013.2,22.7,4,14,7,2023
2104,2023-07-14 04:10:49.305,508,76.0,1013.3,22.8,4,14,7,2023
2105,2023-07-14 04:20:49.283,516,76.0,1013.3,22.8,4,14,7,2023
2106,2023-07-14 04:30:50.956,529,76.0,1013.3,22.9,4,14,7,2023
2107,2023-07-14 04:40:49.154,517,76.5,1013.3,23.0,4,14,7,2023
2108,2023-07-14 04:50:49.169,496,77.5,1013.3,22.9,4,14,7,2023
2109,2023-07-14 05:00:49.163,503,83.5,1013.5,22.0,5,14,7,2023
2110,2023-07-14 05:10:49.118,503,86.5,1013.5,21.5,5,14,7,2023
2111,2023-07-14 05:20:49.096,525,87.5,1013.7,21.2,5,14,7,2023
2112,2023-07-14 05:30:49.065,524,88.5,1013.7,21.4,5,14,7,2023
2113,2023-07-14 05:40:49.028,526,88.5,1013.7,21.6,5,14,7,2023
2114,2023-07-14 05:50:49.041,514,88.0,1013.6,21.8,5,14,7,2023
2115,2023-07-14 06:00:48.994,532,87.5,1013.8,22.0,6,14,7,2023
2116,2023-07-14 06:10:48.945,524,86.5,1013.7,22.0,6,14,7,2023
2117,2023-07-14 06:20:48.915,528,86.5,1013.7,22.4,6,14,7,2023
2118,2023-07-14 06:30:48.897,541,85.5,1013.9,22.6,6,14,7,2023
2119,2023-07-14 06:40:48.847,530,85.0,1013.8,22.8,6,14,7,2023
2120,2023-07-14 06:50:50.539,529,83.5,1013.8,23.2,6,14,7,2023
2121,2023-07-14 07:00:48.805,502,82.5,1014.0,23.6,7,14,7,2023
2122,2023-07-14 07:10:48.756,489,81.5,1013.9,23.9,7,14,7,2023
2123,2023-07-14 07:20:48.731,504,80.5,1013.9,24.1,7,14,7,2023
2124,2023-07-14 07:30:48.716,520,79.0,1013.8,24.0,7,14,7,2023
2125,2023-07-14 07:40:48.680,494,78.0,1013.9,24.5,7,14,7,2023
2126,2023-07-14 07:50:48.657,504,73.5,1013.9,26.1,7,14,7,2023
2127,2023-07-14 08:00:48.626,496,71.0,1013.9,27.6,8,14,7,2023
2128,2023-07-14 08:10:48.585,496,65.5,1013.8,28.8,8,14,7,2023
2129,2023-07-14 08:20:48.559,495,64.5,1013.8,28.3,8,14,7,2023
2130,2023-07-14 08:30:48.541,507,62.0,1013.6,30.0,8,14,7,2023
2131,2023-07-14 08:40:48.501,478,60.0,1013.4,30.2,8,14,7,2023
2132,2023-07-14 08:50:48.476,460,60.0,1013.4,31.5,8,14,7,2023
2133,2023-07-14 09:00:48.446,477,59.5,1013.3,31.2,9,14,7,2023
2134,2023-07-14 09:10:48.411,483,57.5,1013.2,32.1,9,14,7,2023
2135,2023-07-14 09:20:48.379,479,54.5,1013.1,32.5,9,14,7,2023
2136,2023-07-14 09:30:48.386,484,55.5,1013.1,32.2,9,14,7,2023
2137,2023-07-14 09:40:48.299,467,54.5,1013.1,32.4,9,14,7,2023
2138,2023-07-14 09:50:48.315,488,56.5,1012.9,32.0,9,14,7,2023
2139,2023-07-14 10:00:48.290,461,58.0,1013.0,31.3,10,14,7,2023
2140,2023-07-14 10:10:48.260,461,58.0,1012.9,31.1,10,14,7,2023
2141,2023-07-14 10:20:48.229,441,56.0,1012.9,32.3,10,14,7,2023
2142,2023-07-14 10:30:48.222,464,55.0,1012.9,33.1,10,14,7,2023
2143,2023-07-14 10:40:48.176,471,53.5,1012.8,33.6,10,14,7,2023
2144,2023-07-14 10:50:48.199,453,49.0,1012.5,33.7,10,14,7,2023
2145,2023-07-14 11:00:48.134,475,53.0,1012.5,32.8,11,14,7,2023
2146,2023-07-14 11:10:48.142,449,50.5,1012.5,33.7,11,14,7,2023
2147,2023-07-14 11:20:48.065,458,49.0,1012.3,32.9,11,14,7,2023
2148,2023-07-14 11:30:48.056,452,53.0,1012.5,33.9,11,14,7,2023
2149,2023-07-14 11:40:48.029,456,47.5,1012.3,33.9,11,14,7,2023
2150,2023-07-14 11:50:48.002,480,50.0,1012.1,32.6,11,14,7,2023
2151,2023-07-14 12:00:48.014,447,48.5,1011.9,33.6,12,14,7,2023
2152,2023-07-14 12:10:47.944,435,45.0,1011.7,34.1,12,14,7,2023
2153,2023-07-14 12:20:47.913,444,45.5,1011.7,34.4,12,14,7,2023
2154,2023-07-14 12:30:47.891,434,44.0,1011.4,34.6,12,14,7,2023
2155,2023-07-14 12:40:47.867,425,46.5,1011.4,34.5,12,14,7,2023
2156,2023-07-14 12:50:49.544,470,43.0,1011.2,34.4,12,14,7,2023
2157,2023-07-14 13:00:47.863,459,45.0,1011.2,34.7,13,14,7,2023
2158,2023-07-14 13:10:47.831,451,41.5,1011.2,35.2,13,14,7,2023
2159,2023-07-14 13:20:47.758,457,44.0,1011.1,35.6,13,14,7,2023
2160,2023-07-14 13:30:47.753,448,42.5,1011.0,35.4,13,14,7,2023
2161,2023-07-14 13:40:49.424,437,43.5,1011.0,35.6,13,14,7,2023
2162,2023-07-14 13:50:47.734,442,42.0,1010.8,35.7,13,14,7,2023
2163,2023-07-14 14:00:47.672,449,42.5,1010.7,35.5,14,14,7,2023
2164,2023-07-14 14:10:47.636,455,42.5,1010.7,34.7,14,14,7,2023
2165,2023-07-14 14:20:47.614,445,44.0,1010.6,34.4,14,14,7,2023
2166,2023-07-14 14:30:47.608,440,42.0,1010.5,35.2,14,14,7,2023
2167,2023-07-14 14:40:47.558,417,43.5,1010.4,34.1,14,14,7,2023
2168,2023-07-14 14:50:47.541,442,44.0,1010.4,34.7,14,14,7,2023
2169,2023-07-14 15:00:47.512,436,44.0,1010.3,36.6,15,14,7,2023
2170,2023-07-14 15:10:47.487,454,39.5,1010.3,36.9,15,14,7,2023
2171,2023-07-14 15:20:47.452,443,39.0,1010.1,37.0,15,14,7,2023
2172,2023-07-14 15:30:47.445,427,39.0,1009.9,36.7,15,14,7,2023
2173,2023-07-14 15:40:47.408,460,40.0,1009.9,36.3,15,14,7,2023
2174,2023-07-14 15:50:47.388,457,42.0,1009.8,36.0,15,14,7,2023
2175,2023-07-14 16:00:47.367,443,43.0,1009.7,36.1,16,14,7,2023
2176,2023-07-14 16:10:47.319,443,41.0,1009.6,36.3,16,14,7,2023
2177,2023-07-14 16:20:47.308,452,40.5,1009.8,34.7,16,14,7,2023
2178,2023-07-14 16:30:47.295,454,47.5,1009.7,33.1,16,14,7,2023
2179,2023-07-14 16:40:47.247,446,48.0,1009.7,32.3,16,14,7,2023
2180,2023-07-14 16:50:47.231,457,47.0,1009.7,32.5,16,14,7,2023
2181,2023-07-14 17:00:47.188,462,46.5,1009.8,31.8,17,14,7,2023
2182,2023-07-14 17:10:47.177,441,50.0,1010.0,31.4,17,14,7,2023
2183,2023-07-14 17:20:47.118,439,49.5,1010.0,31.4,17,14,7,2023
2184,2023-07-14 17:30:47.125,453,48.0,1010.0,32.3,17,14,7,2023
2185,2023-07-14 17:40:47.076,456,46.0,1010.0,32.4,17,14,7,2023
2186,2023-07-14 17:50:47.063,461,46.0,1010.0,32.2,17,14,7,2023
2187,2023-07-14 18:00:47.036,434,49.0,1010.1,30.9,18,14,7,2023
2188,2023-07-14 18:10:46.997,457,51.0,1010.2,30.0,18,14,7,2023
2189,2023-07-14 18:20:46.961,461,52.0,1010.1,29.4,18,14,7,2023
2190,2023-07-14 18:30:46.965,476,53.5,1010.2,29.1,18,14,7,2023
2191,2023-07-14 18:40:46.915,470,54.0,1010.3,28.7,18,14,7,2023
2192,2023-07-14 18:50:46.911,456,55.0,1010.3,28.4,18,14,7,2023
2193,2023-07-14 19:00:46.870,477,56.5,1010.4,27.9,19,14,7,2023
2194,2023-07-14 19:10:46.848,513,62.0,1010.6,27.5,19,14,7,2023
2195,2023-07-14 19:20:46.794,492,59.5,1010.8,27.1,19,14,7,2023
2196,2023-07-14 19:30:46.785,492,61.0,1011.0,27.1,19,14,7,2023
2197,2023-07-14 19:40:46.735,508,61.0,1011.2,26.9,19,14,7,2023
2198,2023-07-14 19:50:46.724,517,63.0,1011.3,26.8,19,14,7,2023
2199,2023-07-14 20:00:46.697,508,64.5,1011.3,26.4,20,14,7,2023
2200,2023-07-14 20:10:46.653,478,63.0,1011.5,26.2,20,14,7,2023
2201,2023-07-14 20:20:46.668,474,63.0,1011.5,26.1,20,14,7,2023
2202,2023-07-14 20:30:46.603,521,64.5,1011.5,25.9,20,14,7,2023
2203,2023-07-14 20:40:46.560,494,65.0,1011.5,25.6,20,14,7,2023
2204,2023-07-14 20:50:46.545,493,63.5,1011.5,25.7,20,14,7,2023
2205,2023-07-14 21:00:46.514,525,65.5,1011.6,25.7,21,14,7,2023
2206,2023-07-14 21:10:46.462,521,66.0,1011.6,25.4,21,14,7,2023
2207,2023-07-14 21:20:46.438,544,66.5,1011.7,25.2,21,14,7,2023
2208,2023-07-14 21:30:46.470,565,70.0,1011.8,24.7,21,14,7,2023
2209,2023-07-14 21:40:46.399,536,68.0,1012.0,24.6,21,14,7,2023
2210,2023-07-14 21:50:46.371,507,67.5,1012.1,24.5,21,14,7,2023
2211,2023-07-14 22:00:46.345,510,68.0,1012.1,24.5,22,14,7,2023
2212,2023-07-14 22:10:46.309,527,70.0,1012.1,24.2,22,14,7,2023
2213,2023-07-14 22:20:46.276,519,72.0,1012.2,23.9,22,14,7,2023
2214,2023-07-14 22:30:46.262,490,75.0,1012.2,23.6,22,14,7,2023
2215,2023-07-14 22:40:46.211,503,73.5,1012.3,23.4,22,14,7,2023
2216,2023-07-14 22:50:46.188,506,72.0,1012.3,23.4,22,14,7,2023
2217,2023-07-14 23:00:46.176,509,71.0,1012.3,23.2,23,14,7,2023
2218,2023-07-14 23:10:46.139,522,71.0,1012.4,22.9,23,14,7,2023
2219,2023-07-14 23:20:46.102,511,70.5,1012.5,22.9,23,14,7,2023
2220,2023-07-14 23:30:46.081,514,70.5,1012.5,22.8,23,14,7,2023
2221,2023-07-14 23:40:46.043,520,70.5,1012.4,22.7,23,14,7,2023
2222,2023-07-14 23:50:46.016,524,70.5,1012.4,22.5,23,14,7,2023
2223,2023-07-15 00:00:45.994,502,71.0,1012.3,22.4,0,15,7,2023
2224,2023-07-15 00:10:45.921,521,71.5,1012.3,22.2,0,15,7,2023
2225,2023-07-15 00:20:45.922,517,72.0,1012.2,22.0,0,15,7,2023
2226,2023-07-15 00:30:45.903,512,71.5,1012.2,21.9,0,15,7,2023
2227,2023-07-15 00:40:45.865,497,71.0,1012.2,21.7,0,15,7,2023
2228,2023-07-15 00:50:45.833,497,71.5,1012.2,21.7,0,15,7,2023
2229,2023-07-15 01:00:45.816,512,71.0,1012.3,21.8,1,15,7,2023
2230,2023-07-15 01:10:45.790,520,71.0,1012.3,21.8,1,15,7,2023
2231,2023-07-15 01:20:45.799,505,71.5,1012.3,21.9,1,15,7,2023
2232,2023-07-15 01:30:45.731,505,70.5,1012.3,21.9,1,15,7,2023
2233,2023-07-15 01:40:45.726,520,70.0,1012.3,22.0,1,15,7,2023
2234,2023-07-15 01:50:45.673,499,70.5,1012.2,21.8,1,15,7,2023
2235,2023-07-15 02:00:45.649,518,71.5,1012.2,21.7,2,15,7,2023
2236,2023-07-15 02:10:45.631,518,72.5,1012.2,21.4,2,15,7,2023
2237,2023-07-15 02:20:45.570,518,73.5,1012.1,21.2,2,15,7,2023
2238,2023-07-15 02:30:45.569,511,73.5,1012.1,21.0,2,15,7,2023
2239,2023-07-15 02:40:45.506,517,73.5,1012.2,21.0,2,15,7,2023
2240,2023-07-15 02:50:45.497,508,73.5,1012.3,21.0,2,15,7,2023
